ID,x,y,z,wire_direction_x,wire_direction_y,wire_direction_z,halflength,type,sector,layer,layer_lim,sector_lim,num_neighbors
2240,15.1536,24.6033,35,0.045324,-0.026168,0.99863,75,2,5,13,0,0,21
2241,14.2777,25.109,35,0.045324,-0.026168,0.99863,75,2,5,13,0,0,21
2242,13.4018,25.6147,35,0.045324,-0.026168,0.99863,75,2,5,13,0,0,21
2243,12.5259,26.1204,35,0.045324,-0.026168,0.99863,75,2,5,13,0,0,21
2244,11.65,26.6261,35,0.045324,-0.026168,0.99863,75,2,5,13,0,0,21
2245,10.7741,27.1318,35,0.045324,-0.026168,0.99863,75,2,5,13,0,0,21
2246,9.89824,27.6375,35,0.045324,-0.026168,0.99863,75,2,5,13,0,0,21
2247,9.02236,28.1432,35,0.045324,-0.026168,0.99863,75,2,5,13,0,0,21
2248,8.14647,28.6489,35,0.045324,-0.026168,0.99863,75,2,5,13,0,0,21
2249,7.27058,29.1546,35,0.045324,-0.026168,0.99863,75,2,5,13,0,0,21
2250,6.3947,29.6603,35,0.045324,-0.026168,0.99863,75,2,5,13,0,1,21
2251,5.81231,29.9965,41.4666,0.045324,-0.026168,0.99863,68.5245,2,5,13,0,1,19
2252,25.3431,18.7204,28.5334,0.045324,-0.026168,0.99863,68.5245,2,5,13,0,-1,19
2253,5.37436,30.2493,51.1158,0.045324,-0.026168,0.99863,58.8621,2,5,13,0,1,17
2254,25.7786,18.4689,18.8842,0.045324,-0.026168,0.99863,58.8621,2,5,13,0,-1,17
2255,4.93642,30.5022,60.765,0.045324,-0.026168,0.99863,49.1997,2,5,13,0,1,15
2256,26.2142,18.2175,9.23501,0.045324,-0.026168,0.99863,49.1997,2,5,13,0,-1,15
2257,4.49848,30.755,70.4142,0.045324,-0.026168,0.99863,39.5372,2,5,13,0,1,13
2258,26.6497,17.966,-0.414184,0.045324,-0.026168,0.99863,39.5372,2,5,13,0,-1,13
2259,4.06054,31.0079,80.0634,0.045324,-0.026168,0.99863,29.8748,2,5,13,0,1,11
2260,27.0853,17.7146,-10.0634,0.045324,-0.026168,0.99863,29.8748,2,5,13,0,-1,11
2261,3.62259,31.2607,89.7126,0.045324,-0.026168,0.99863,20.2123,2,5,13,0,1,9
2262,27.5208,17.4631,-19.7126,0.045324,-0.026168,0.99863,20.2123,2,5,13,0,-1,9
2263,3.18465,31.5136,99.3618,0.045324,-0.026168,0.99863,10.5499,2,5,13,0,1,7
2264,27.9563,17.2116,-29.3618,0.045324,-0.026168,0.99863,10.5499,2,5,13,0,-1,7
2265,2.74671,31.7664,109.011,0.045324,-0.026168,0.99863,0.887455,2,5,13,0,1,3
2266,28.3919,16.9602,-39.011,0.045324,-0.026168,0.99863,0.887455,2,5,13,1,-1,5
2267,-5.93736,31.3723,35,-0.045324,-0.026168,0.99863,75,2,0,14,1,-1,19
2268,-6.81325,30.8666,35,-0.045324,-0.026168,0.99863,75,2,0,14,0,0,21
2269,-7.68914,30.3609,35,-0.045324,-0.026168,0.99863,75,2,0,14,0,0,21
2270,-8.56502,29.8552,35,-0.045324,-0.026168,0.99863,75,2,0,14,0,0,21
2271,-9.44091,29.3495,35,-0.045324,-0.026168,0.99863,75,2,0,14,0,0,21
2272,-10.3168,28.8438,35,-0.045324,-0.026168,0.99863,75,2,0,14,0,0,21
2273,-11.1927,28.3381,35,-0.045324,-0.026168,0.99863,75,2,0,14,0,0,21
2274,-12.0686,27.8324,35,-0.045324,-0.026168,0.99863,75,2,0,14,0,0,21
2275,-12.9445,27.3267,35,-0.045324,-0.026168,0.99863,75,2,0,14,0,0,21
2276,-13.8203,26.8211,35,-0.045324,-0.026168,0.99863,75,2,0,14,0,0,21
2277,-14.6962,26.3154,35,-0.045324,-0.026168,0.99863,75,2,0,14,0,0,21
2278,-15.5721,25.8097,35,-0.045324,-0.026168,0.99863,75,2,0,14,0,0,21
2279,-16.448,25.304,35,-0.045324,-0.026168,0.99863,75,2,0,14,0,0,21
2280,-17.3239,24.7983,35,-0.045324,-0.026168,0.99863,75,2,0,14,0,0,21
2281,-18.1998,24.2926,35,-0.045324,-0.026168,0.99863,75,2,0,14,0,0,21
2282,-19.0757,23.7869,35,-0.045324,-0.026168,0.99863,75,2,0,14,0,0,21
2283,-19.9515,23.2812,35,-0.045324,-0.026168,0.99863,75,2,0,14,0,0,21
2284,-20.8274,22.7755,35,-0.045324,-0.026168,0.99863,75,2,0,14,0,0,21
2285,-21.7033,22.2698,35,-0.045324,-0.026168,0.99863,75,2,0,14,0,0,21
2286,-22.5792,21.7641,35,-0.045324,-0.026168,0.99863,75,2,0,14,0,0,21
2287,-23.4551,21.2584,35,-0.045324,-0.026168,0.99863,75,2,0,14,0,0,21
2288,-24.331,20.7527,35,-0.045324,-0.026168,0.99863,75,2,0,14,0,0,21
2289,-25.2069,20.247,35,-0.045324,-0.026168,0.99863,75,2,0,14,0,0,21
2290,-26.0827,19.7414,35,-0.045324,-0.026168,0.99863,75,2,0,14,0,1,20
2291,-26.5407,19.477,25.7916,-0.045324,-0.026168,0.99863,65.7789,2,0,14,0,1,17
2292,-5.50943,31.6194,44.2084,-0.045324,-0.026168,0.99863,65.7789,2,0,14,0,-1,17
2293,-26.9786,19.2241,16.1424,-0.045324,-0.026168,0.99863,56.1165,2,0,14,0,1,15
2294,-5.07388,31.8708,53.8576,-0.045324,-0.026168,0.99863,56.1165,2,0,14,0,-1,15
2295,-27.4166,18.9713,6.49316,-0.045324,-0.026168,0.99863,46.454,2,0,14,0,1,13
2296,-4.63834,32.1223,63.5068,-0.045324,-0.026168,0.99863,46.454,2,0,14,0,-1,13
2297,-27.8545,18.7184,-3.15604,-0.045324,-0.026168,0.99863,36.7916,2,0,14,0,1,11
2298,-4.2028,32.3737,73.156,-0.045324,-0.026168,0.99863,36.7916,2,0,14,0,-1,11
2299,-28.2925,18.4656,-12.8052,-0.045324,-0.026168,0.99863,27.1292,2,0,14,0,1,9
2300,-3.76726,32.6252,82.8052,-0.045324,-0.026168,0.99863,27.1292,2,0,14,0,-1,9
2301,-28.7304,18.2127,-22.4544,-0.045324,-0.026168,0.99863,17.4667,2,0,14,0,1,7
2302,-3.33171,32.8767,92.4544,-0.045324,-0.026168,0.99863,17.4667,2,0,14,0,-1,7
2303,-29.1683,17.9599,-32.1036,-0.045324,-0.026168,0.99863,7.80428,2,0,14,0,1,4
2304,-2.89617,33.1281,102.104,-0.045324,-0.026168,0.99863,7.80428,2,0,14,0,-1,4
2305,-30.1379,12.7681,35,0,-0.052336,0.99863,75,2,1,14,0,-1,17
2306,-30.1379,11.7567,35,0,-0.052336,0.99863,75,2,1,14,0,0,19
2307,-30.1379,10.7453,35,0,-0.052336,0.99863,75,2,1,14,0,0,21
2308,-30.1379,9.7339,35,0,-0.052336,0.99863,75,2,1,14,0,0,21
2309,-30.1379,8.72252,35,0,-0.052336,0.99863,75,2,1,14,0,0,21
2310,-30.1379,7.71113,35,0,-0.052336,0.99863,75,2,1,14,0,0,21
2311,-30.1379,6.69974,35,0,-0.052336,0.99863,75,2,1,14,0,0,21
2312,-30.1379,5.68836,35,0,-0.052336,0.99863,75,2,1,14,0,0,21
2313,-30.1379,4.67697,35,0,-0.052336,0.99863,75,2,1,14,0,0,21
2314,-30.1379,3.66559,35,0,-0.052336,0.99863,75,2,1,14,0,0,21
2315,-30.1379,2.6542,35,0,-0.052336,0.99863,75,2,1,14,0,0,21
2316,-30.1379,1.64281,35,0,-0.052336,0.99863,75,2,1,14,0,0,21
2317,-30.1379,0.631427,35,0,-0.052336,0.99863,75,2,1,14,0,0,21
2318,-30.1379,-0.379959,35,0,-0.052336,0.99863,75,2,1,14,0,0,21
2319,-30.1379,-1.39134,35,0,-0.052336,0.99863,75,2,1,14,0,0,21
2320,-30.1379,-2.40273,35,0,-0.052336,0.99863,75,2,1,14,0,0,21
2321,-30.1379,-3.41412,35,0,-0.052336,0.99863,75,2,1,14,0,0,21
2322,-30.1379,-4.4255,35,0,-0.052336,0.99863,75,2,1,14,0,0,21
2323,-30.1379,-5.43689,35,0,-0.052336,0.99863,75,2,1,14,0,0,21
2324,-30.1379,-6.44828,35,0,-0.052336,0.99863,75,2,1,14,0,0,21
2325,-30.1379,-7.45966,35,0,-0.052336,0.99863,75,2,1,14,0,0,21
2326,-30.1379,-8.47105,35,0,-0.052336,0.99863,75,2,1,14,0,0,21
2327,-30.1379,-9.48243,35,0,-0.052336,0.99863,75,2,1,14,0,0,21
2328,-30.1379,-10.4938,35,0,-0.052336,0.99863,75,2,1,14,0,0,21
2329,-30.1379,-11.5052,35,0,-0.052336,0.99863,75,2,1,14,0,0,21
2330,-30.1379,-12.5166,35,0,-0.052336,0.99863,75,2,1,14,0,1,19
2331,-30.1379,-13.1459,27.7097,0,-0.052336,0.99863,67.6997,2,1,14,0,1,17
2332,-30.1379,13.36,42.2903,0,-0.052336,0.99863,67.6997,2,1,14,0,-1,15
2333,-30.1379,-13.6516,18.0605,0,-0.052336,0.99863,58.0372,2,1,14,0,1,15
2334,-30.1379,13.8629,51.9395,0,-0.052336,0.99863,58.0372,2,1,14,0,-1,13
2335,-30.1379,-14.1573,8.41129,0,-0.052336,0.99863,48.3748,2,1,14,0,1,13
2336,-30.1379,14.3658,61.5887,0,-0.052336,0.99863,48.3748,2,1,14,0,-1,11
2337,-30.1379,-14.663,-1.23791,0,-0.052336,0.99863,38.7124,2,1,14,0,1,11
2338,-30.1379,14.8687,71.2379,0,-0.052336,0.99863,38.7124,2,1,14,0,-1,9
2339,-30.1379,-15.1687,-10.8871,0,-0.052336,0.99863,29.0499,2,1,14,0,1,9
2340,-30.1379,15.3716,80.8871,0,-0.052336,0.99863,29.0499,2,1,14,0,-1,7
2341,-30.1379,-15.6744,-20.5363,0,-0.052336,0.99863,19.3875,2,1,14,0,1,7
2342,-30.1379,15.8746,90.5363,0,-0.052336,0.99863,19.3875,2,1,14,0,-1,6
2343,-30.1379,-16.1801,-30.1855,0,-0.052336,0.99863,9.72504,2,1,14,0,1,6
2344,-30.1379,16.3775,100.186,0,-0.052336,0.99863,9.72504,2,1,14,0,-1,5
2345,-30.1379,-16.6858,-39.8347,0,-0.052336,0.99863,0.0625985,2,1,14,0,1,5
2346,-30.1379,16.8804,109.835,0,-0.052336,0.99863,0.0625985,2,1,14,0,-1,4
2347,-26.3005,-19.6156,35,0.045324,-0.026168,0.99863,75,2,2,14,0,-1,20
2348,-25.4246,-20.1213,35,0.045324,-0.026168,0.99863,75,2,2,14,0,0,21
2349,-24.5487,-20.627,35,0.045324,-0.026168,0.99863,75,2,2,14,0,0,21
2350,-23.6729,-21.1327,35,0.045324,-0.026168,0.99863,75,2,2,14,0,0,21
2351,-22.797,-21.6384,35,0.045324,-0.026168,0.99863,75,2,2,14,0,0,21
2352,-21.9211,-22.1441,35,0.045324,-0.026168,0.99863,75,2,2,14,0,0,21
2353,-21.0452,-22.6498,35,0.045324,-0.026168,0.99863,75,2,2,14,0,0,21
2354,-20.1693,-23.1555,35,0.045324,-0.026168,0.99863,75,2,2,14,0,0,21
2355,-19.2934,-23.6612,35,0.045324,-0.026168,0.99863,75,2,2,14,0,0,21
2356,-18.4175,-24.1669,35,0.045324,-0.026168,0.99863,75,2,2,14,0,0,21
2357,-17.5417,-24.6725,35,0.045324,-0.026168,0.99863,75,2,2,14,0,0,21
2358,-16.6658,-25.1782,35,0.045324,-0.026168,0.99863,75,2,2,14,0,0,21
2359,-15.7899,-25.6839,35,0.045324,-0.026168,0.99863,75,2,2,14,0,0,21
2360,-14.914,-26.1896,35,0.045324,-0.026168,0.99863,75,2,2,14,0,0,21
2361,-14.0381,-26.6953,35,0.045324,-0.026168,0.99863,75,2,2,14,0,0,21
2362,-13.1622,-27.201,35,0.045324,-0.026168,0.99863,75,2,2,14,0,0,21
2363,-12.2863,-27.7067,35,0.045324,-0.026168,0.99863,75,2,2,14,0,0,21
2364,-11.4105,-28.2124,35,0.045324,-0.026168,0.99863,75,2,2,14,0,0,21
2365,-10.5346,-28.7181,35,0.045324,-0.026168,0.99863,75,2,2,14,0,0,21
2366,-9.65869,-29.2238,35,0.045324,-0.026168,0.99863,75,2,2,14,0,0,21
2367,-8.7828,-29.7295,35,0.045324,-0.026168,0.99863,75,2,2,14,0,0,21
2368,-7.90691,-30.2352,35,0.045324,-0.026168,0.99863,75,2,2,14,0,0,21
2369,-7.03103,-30.7409,35,0.045324,-0.026168,0.99863,75,2,2,14,0,0,21
2370,-6.15514,-31.2466,35,0.045324,-0.026168,0.99863,75,2,2,14,0,1,19
2371,-5.69719,-31.511,25.7916,0.045324,-0.026168,0.99863,65.7789,2,2,14,0,1,17
2372,-26.7285,-19.3685,44.2084,0.045324,-0.026168,0.99863,65.7789,2,2,14,0,-1,17
2373,-5.25925,-31.7638,16.1424,0.045324,-0.026168,0.99863,56.1165,2,2,14,0,1,15
2374,-27.164,-19.1171,53.8576,0.045324,-0.026168,0.99863,56.1165,2,2,14,0,-1,15
2375,-4.82131,-32.0166,6.49316,0.045324,-0.026168,0.99863,46.454,2,2,14,0,1,13
2376,-27.5995,-18.8656,63.5068,0.045324,-0.026168,0.99863,46.454,2,2,14,0,-1,13
2377,-4.38337,-32.2695,-3.15604,0.045324,-0.026168,0.99863,36.7916,2,2,14,0,1,11
2378,-28.0351,-18.6142,73.156,0.045324,-0.026168,0.99863,36.7916,2,2,14,0,-1,11
2379,-3.94542,-32.5223,-12.8052,0.045324,-0.026168,0.99863,27.1292,2,2,14,0,1,9
2380,-28.4706,-18.3627,82.8052,0.045324,-0.026168,0.99863,27.1292,2,2,14,0,-1,9
2381,-3.50748,-32.7752,-22.4544,0.045324,-0.026168,0.99863,17.4667,2,2,14,0,1,7
2382,-28.9062,-18.1112,92.4544,0.045324,-0.026168,0.99863,17.4667,2,2,14,0,-1,7
2383,-3.06954,-33.028,-32.1036,0.045324,-0.026168,0.99863,7.80428,2,2,14,0,1,4
2384,-29.3417,-17.8598,102.104,0.045324,-0.026168,0.99863,7.80428,2,2,14,1,-1,4
2385,5.93736,-31.3723,35,0.045324,0.026168,0.99863,75,2,3,14,1,-1,19
2386,6.81325,-30.8666,35,0.045324,0.026168,0.99863,75,2,3,14,0,0,21
2387,7.68914,-30.3609,35,0.045324,0.026168,0.99863,75,2,3,14,0,0,21
2388,8.56502,-29.8552,35,0.045324,0.026168,0.99863,75,2,3,14,0,0,21
2389,9.44091,-29.3495,35,0.045324,0.026168,0.99863,75,2,3,14,0,0,21
2390,10.3168,-28.8438,35,0.045324,0.026168,0.99863,75,2,3,14,0,0,21
2391,11.1927,-28.3381,35,0.045324,0.026168,0.99863,75,2,3,14,0,0,21
2392,12.0686,-27.8324,35,0.045324,0.026168,0.99863,75,2,3,14,0,0,21
2393,12.9445,-27.3267,35,0.045324,0.026168,0.99863,75,2,3,14,0,0,21
2394,13.8203,-26.8211,35,0.045324,0.026168,0.99863,75,2,3,14,0,0,21
2395,14.6962,-26.3154,35,0.045324,0.026168,0.99863,75,2,3,14,0,0,21
2396,15.5721,-25.8097,35,0.045324,0.026168,0.99863,75,2,3,14,0,0,21
2397,16.448,-25.304,35,0.045324,0.026168,0.99863,75,2,3,14,0,0,21
2398,17.3239,-24.7983,35,0.045324,0.026168,0.99863,75,2,3,14,0,0,21
2399,18.1998,-24.2926,35,0.045324,0.026168,0.99863,75,2,3,14,0,0,21
2400,19.0757,-23.7869,35,0.045324,0.026168,0.99863,75,2,3,14,0,0,21
2401,19.9515,-23.2812,35,0.045324,0.026168,0.99863,75,2,3,14,0,0,21
2402,20.8274,-22.7755,35,0.045324,0.026168,0.99863,75,2,3,14,0,0,21
2403,21.7033,-22.2698,35,0.045324,0.026168,0.99863,75,2,3,14,0,0,21
2404,22.5792,-21.7641,35,0.045324,0.026168,0.99863,75,2,3,14,0,0,21
2405,23.4551,-21.2584,35,0.045324,0.026168,0.99863,75,2,3,14,0,0,21
2406,24.331,-20.7527,35,0.045324,0.026168,0.99863,75,2,3,14,0,0,21
2407,25.2069,-20.247,35,0.045324,0.026168,0.99863,75,2,3,14,0,0,21
2408,26.0827,-19.7414,35,0.045324,0.026168,0.99863,75,2,3,14,0,1,20
2409,26.5407,-19.477,25.7916,0.045324,0.026168,0.99863,65.7789,2,3,14,0,1,17
2410,5.50943,-31.6194,44.2084,0.045324,0.026168,0.99863,65.7789,2,3,14,0,-1,17
2411,26.9786,-19.2241,16.1424,0.045324,0.026168,0.99863,56.1165,2,3,14,0,1,15
2412,5.07388,-31.8708,53.8576,0.045324,0.026168,0.99863,56.1165,2,3,14,0,-1,15
2413,27.4166,-18.9713,6.49316,0.045324,0.026168,0.99863,46.454,2,3,14,0,1,13
2414,4.63834,-32.1223,63.5068,0.045324,0.026168,0.99863,46.454,2,3,14,0,-1,13
2415,27.8545,-18.7184,-3.15604,0.045324,0.026168,0.99863,36.7916,2,3,14,0,1,11
2416,4.2028,-32.3737,73.156,0.045324,0.026168,0.99863,36.7916,2,3,14,0,-1,11
2417,28.2925,-18.4656,-12.8052,0.045324,0.026168,0.99863,27.1292,2,3,14,0,1,9
2418,3.76726,-32.6252,82.8052,0.045324,0.026168,0.99863,27.1292,2,3,14,0,-1,9
2419,28.7304,-18.2127,-22.4544,0.045324,0.026168,0.99863,17.4667,2,3,14,0,1,7
2420,3.33171,-32.8767,92.4544,0.045324,0.026168,0.99863,17.4667,2,3,14,0,-1,7
2421,29.1683,-17.9599,-32.1036,0.045324,0.026168,0.99863,7.80428,2,3,14,0,1,4
2422,2.89617,-33.1281,102.104,0.045324,0.026168,0.99863,7.80428,2,3,14,0,-1,4
2423,30.1379,-12.7681,35,0,0.052336,0.99863,75,2,4,14,0,-1,17
2424,30.1379,-11.7567,35,0,0.052336,0.99863,75,2,4,14,0,0,19
2425,30.1379,-10.7453,35,0,0.052336,0.99863,75,2,4,14,0,0,21
2426,30.1379,-9.7339,35,0,0.052336,0.99863,75,2,4,14,0,0,21
2427,30.1379,-8.72252,35,0,0.052336,0.99863,75,2,4,14,0,0,21
2428,30.1379,-7.71113,35,0,0.052336,0.99863,75,2,4,14,0,0,21
2429,30.1379,-6.69974,35,0,0.052336,0.99863,75,2,4,14,0,0,21
2430,30.1379,-5.68836,35,0,0.052336,0.99863,75,2,4,14,0,0,21
2431,30.1379,-4.67697,35,0,0.052336,0.99863,75,2,4,14,0,0,21
2432,30.1379,-3.66559,35,0,0.052336,0.99863,75,2,4,14,0,0,21
2433,30.1379,-2.6542,35,0,0.052336,0.99863,75,2,4,14,0,0,21
2434,30.1379,-1.64281,35,0,0.052336,0.99863,75,2,4,14,0,0,21
2435,30.1379,-0.631427,35,0,0.052336,0.99863,75,2,4,14,0,0,21
2436,30.1379,0.379959,35,0,0.052336,0.99863,75,2,4,14,0,0,21
2437,30.1379,1.39134,35,0,0.052336,0.99863,75,2,4,14,0,0,21
2438,30.1379,2.40273,35,0,0.052336,0.99863,75,2,4,14,0,0,21
2439,30.1379,3.41412,35,0,0.052336,0.99863,75,2,4,14,0,0,21
2440,30.1379,4.4255,35,0,0.052336,0.99863,75,2,4,14,0,0,21
2441,30.1379,5.43689,35,0,0.052336,0.99863,75,2,4,14,0,0,21
2442,30.1379,6.44828,35,0,0.052336,0.99863,75,2,4,14,0,0,21
2443,30.1379,7.45966,35,0,0.052336,0.99863,75,2,4,14,0,0,21
2444,30.1379,8.47105,35,0,0.052336,0.99863,75,2,4,14,0,0,21
2445,30.1379,9.48243,35,0,0.052336,0.99863,75,2,4,14,0,0,21
2446,30.1379,10.4938,35,0,0.052336,0.99863,75,2,4,14,0,0,21
2447,30.1379,11.5052,35,0,0.052336,0.99863,75,2,4,14,0,0,21
2448,30.1379,12.5166,35,0,0.052336,0.99863,75,2,4,14,0,1,19
2449,30.1379,13.1459,27.7097,0,0.052336,0.99863,67.6997,2,4,14,0,1,17
2450,30.1379,-13.36,42.2903,0,0.052336,0.99863,67.6997,2,4,14,0,-1,15
2451,30.1379,13.6516,18.0605,0,0.052336,0.99863,58.0372,2,4,14,0,1,15
2452,30.1379,-13.8629,51.9395,0,0.052336,0.99863,58.0372,2,4,14,0,-1,13
2453,30.1379,14.1573,8.41129,0,0.052336,0.99863,48.3748,2,4,14,0,1,13
2454,30.1379,-14.3658,61.5887,0,0.052336,0.99863,48.3748,2,4,14,0,-1,11
2455,30.1379,14.663,-1.23791,0,0.052336,0.99863,38.7124,2,4,14,0,1,11
2456,30.1379,-14.8687,71.2379,0,0.052336,0.99863,38.7124,2,4,14,0,-1,9
2457,30.1379,15.1687,-10.8871,0,0.052336,0.99863,29.0499,2,4,14,0,1,9
2458,30.1379,-15.3716,80.8871,0,0.052336,0.99863,29.0499,2,4,14,0,-1,7
2459,30.1379,15.6744,-20.5363,0,0.052336,0.99863,19.3875,2,4,14,0,1,7
2460,30.1379,-15.8746,90.5363,0,0.052336,0.99863,19.3875,2,4,14,0,-1,6
2461,30.1379,16.1801,-30.1855,0,0.052336,0.99863,9.72504,2,4,14,0,1,6
2462,30.1379,-16.3775,100.186,0,0.052336,0.99863,9.72504,2,4,14,0,-1,5
2463,30.1379,16.6858,-39.8347,0,0.052336,0.99863,0.0625985,2,4,14,0,1,5
2464,30.1379,-16.8804,109.835,0,0.052336,0.99863,0.0625985,2,4,14,0,-1,4
2465,26.3005,19.6156,35,-0.045324,0.026168,0.99863,75,2,5,14,0,-1,20
2466,25.4246,20.1213,35,-0.045324,0.026168,0.99863,75,2,5,14,0,0,21
2467,24.5487,20.627,35,-0.045324,0.026168,0.99863,75,2,5,14,0,0,21
2468,23.6729,21.1327,35,-0.045324,0.026168,0.99863,75,2,5,14,0,0,21
2469,22.797,21.6384,35,-0.045324,0.026168,0.99863,75,2,5,14,0,0,21
2470,21.9211,22.1441,35,-0.045324,0.026168,0.99863,75,2,5,14,0,0,21
2471,21.0452,22.6498,35,-0.045324,0.026168,0.99863,75,2,5,14,0,0,21
2472,20.1693,23.1555,35,-0.045324,0.026168,0.99863,75,2,5,14,0,0,21
2473,19.2934,23.6612,35,-0.045324,0.026168,0.99863,75,2,5,14,0,0,21
2474,18.4175,24.1669,35,-0.045324,0.026168,0.99863,75,2,5,14,0,0,21
2475,17.5417,24.6725,35,-0.045324,0.026168,0.99863,75,2,5,14,0,0,21
2476,16.6658,25.1782,35,-0.045324,0.026168,0.99863,75,2,5,14,0,0,21
2477,15.7899,25.6839,35,-0.045324,0.026168,0.99863,75,2,5,14,0,0,21
2478,14.914,26.1896,35,-0.045324,0.026168,0.99863,75,2,5,14,0,0,21
2479,14.0381,26.6953,35,-0.045324,0.026168,0.99863,75,2,5,14,0,0,21
2480,13.1622,27.201,35,-0.045324,0.026168,0.99863,75,2,5,14,0,0,21
2481,12.2863,27.7067,35,-0.045324,0.026168,0.99863,75,2,5,14,0,0,21
2482,11.4105,28.2124,35,-0.045324,0.026168,0.99863,75,2,5,14,0,0,21
2483,10.5346,28.7181,35,-0.045324,0.026168,0.99863,75,2,5,14,0,0,21
2484,9.65869,29.2238,35,-0.045324,0.026168,0.99863,75,2,5,14,0,0,21
2485,8.7828,29.7295,35,-0.045324,0.026168,0.99863,75,2,5,14,0,0,21
2486,7.90691,30.2352,35,-0.045324,0.026168,0.99863,75,2,5,14,0,0,21
2487,7.03103,30.7409,35,-0.045324,0.026168,0.99863,75,2,5,14,0,0,21
2488,6.15514,31.2466,35,-0.045324,0.026168,0.99863,75,2,5,14,0,1,19
2489,5.69719,31.511,25.7916,-0.045324,0.026168,0.99863,65.7789,2,5,14,0,1,17
2490,26.7285,19.3685,44.2084,-0.045324,0.026168,0.99863,65.7789,2,5,14,0,-1,17
2491,5.25925,31.7638,16.1424,-0.045324,0.026168,0.99863,56.1165,2,5,14,0,1,15
2492,27.164,19.1171,53.8576,-0.045324,0.026168,0.99863,56.1165,2,5,14,0,-1,15
2493,4.82131,32.0166,6.49316,-0.045324,0.026168,0.99863,46.454,2,5,14,0,1,13
2494,27.5995,18.8656,63.5068,-0.045324,0.026168,0.99863,46.454,2,5,14,0,-1,13
2495,4.38337,32.2695,-3.15604,-0.045324,0.026168,0.99863,36.7916,2,5,14,0,1,11
2496,28.0351,18.6142,73.156,-0.045324,0.026168,0.99863,36.7916,2,5,14,0,-1,11
2497,3.94542,32.5223,-12.8052,-0.045324,0.026168,0.99863,27.1292,2,5,14,0,1,9
2498,28.4706,18.3627,82.8052,-0.045324,0.026168,0.99863,27.1292,2,5,14,0,-1,9
2499,3.50748,32.7752,-22.4544,-0.045324,0.026168,0.99863,17.4667,2,5,14,0,1,7
2500,28.9062,18.1112,92.4544,-0.045324,0.026168,0.99863,17.4667,2,5,14,0,-1,7
2501,3.06954,33.028,-32.1036,-0.045324,0.026168,0.99863,7.80428,2,5,14,0,1,4
2502,29.3417,17.8598,102.104,-0.045324,0.026168,0.99863,7.80428,2,5,14,1,-1,4
2503,-5.93676,32.3826,35,-0.045324,-0.026168,0.99863,75,2,0,15,1,-1,13
2504,-6.81265,31.8769,35,-0.045324,-0.026168,0.99863,75,2,0,15,0,0,13
2505,-7.68854,31.3713,35,-0.045324,-0.026168,0.99863,75,2,0,15,0,0,13
2506,-8.56442,30.8656,35,-0.045324,-0.026168,0.99863,75,2,0,15,0,0,13
2507,-9.44031,30.3599,35,-0.045324,-0.026168,0.99863,75,2,0,15,0,0,13
2508,-10.3162,29.8542,35,-0.045324,-0.026168,0.99863,75,2,0,15,0,0,13
2509,-11.1921,29.3485,35,-0.045324,-0.026168,0.99863,75,2,0,15,0,0,13
2510,-12.068,28.8428,35,-0.045324,-0.026168,0.99863,75,2,0,15,0,0,13
2511,-12.9439,28.3371,35,-0.045324,-0.026168,0.99863,75,2,0,15,0,0,13
2512,-13.8197,27.8314,35,-0.045324,-0.026168,0.99863,75,2,0,15,0,0,13
2513,-14.6956,27.3257,35,-0.045324,-0.026168,0.99863,75,2,0,15,0,0,13
2514,-15.5715,26.82,35,-0.045324,-0.026168,0.99863,75,2,0,15,0,0,13
2515,-16.4474,26.3143,35,-0.045324,-0.026168,0.99863,75,2,0,15,0,0,13
2516,-17.3233,25.8086,35,-0.045324,-0.026168,0.99863,75,2,0,15,0,0,13
2517,-18.1992,25.3029,35,-0.045324,-0.026168,0.99863,75,2,0,15,0,0,13
2518,-19.0751,24.7972,35,-0.045324,-0.026168,0.99863,75,2,0,15,0,0,13
2519,-19.9509,24.2915,35,-0.045324,-0.026168,0.99863,75,2,0,15,0,0,13
2520,-20.8268,23.7859,35,-0.045324,-0.026168,0.99863,75,2,0,15,0,0,13
2521,-21.7027,23.2802,35,-0.045324,-0.026168,0.99863,75,2,0,15,0,0,13
2522,-22.5786,22.7745,35,-0.045324,-0.026168,0.99863,75,2,0,15,0,0,13
2523,-23.4545,22.2688,35,-0.045324,-0.026168,0.99863,75,2,0,15,0,0,13
2524,-24.3304,21.7631,35,-0.045324,-0.026168,0.99863,75,2,0,15,0,0,13
2525,-25.2063,21.2574,35,-0.045324,-0.026168,0.99863,75,2,0,15,0,0,13
2526,-26.0821,20.7517,35,-0.045324,-0.026168,0.99863,75,2,0,15,0,0,13
2527,-26.958,20.246,35,-0.045324,-0.026168,0.99863,75,2,0,15,0,1,14
2528,-27.4157,19.9818,25.7849,-0.045324,-0.026168,0.99863,65.7723,2,0,15,0,1,11
2529,-5.51033,32.6288,44.2151,-0.045324,-0.026168,0.99863,65.7723,2,0,15,0,-1,12
2530,-27.8536,19.7289,16.1357,-0.045324,-0.026168,0.99863,56.1099,2,0,15,0,1,10
2531,-5.07478,32.8803,53.8643,-0.045324,-0.026168,0.99863,56.1099,2,0,15,0,-1,11
2532,-28.2916,19.4761,6.48655,-0.045324,-0.026168,0.99863,46.4474,2,0,15,0,1,9
2533,-4.63924,33.1318,63.5135,-0.045324,-0.026168,0.99863,46.4474,2,0,15,0,-1,10
