EvtNum,x,y,z,mx,my,mz,r,theta,thetaDeg,mr,mtheta,mthetaDeg,isochrone,type,trackID,timeStamp,detID
1,-16.619,-11.615,35,-16.697,-11.1749,0.435616,20.2756,-2.53161,-145.05,20.0914,-2.55179,-146.207,0.456393,1,2,0,256
1,-17.4937,-11.11,35,-17.4677,-11.294,0.395435,20.7235,-2.57577,-147.581,20.8008,-2.56764,-147.115,0.173263,1,2,0,255
1,-18.3684,-11.615,35,-18.3906,-11.4089,0.350233,21.7326,-2.57774,-147.693,21.642,-2.58633,-148.186,0.190312,1,2,0,373
1,-19.2431,-11.11,35,-19.2132,-11.487,0.313901,22.22,-2.61799,-150,22.3852,-2.60274,-149.126,0.362757,1,2,0,372
1,-20.1178,-11.615,35,-20.121,-11.5385,0.278619,23.23,-2.61799,-150,23.1947,-2.62092,-150.168,0.0451016,1,2,0,496
1,-20.9925,-11.11,35,-20.9923,-11.5612,0.242673,23.7511,-2.65483,-152.111,23.9654,-2.63819,-151.157,0.445841,1,2,0,625
1,-21.8671,-11.615,35,-21.8648,-11.5432,0.198641,24.7605,-2.65333,-152.024,24.7248,-2.65585,-152.169,0.0818823,1,2,0,761
1,-22.7418,-11.11,35,-22.7712,-11.4964,0.150383,25.3105,-2.68717,-153.963,25.5087,-2.67406,-153.212,0.370262,1,2,0,902
1,-23.7518,-9.54326,43.6941,-23.6997,-11.4058,0.0979495,25.5973,-2.75954,-158.11,26.3015,-2.69305,-154.3,0.412165,1,2,0,1052
1,-24.6265,-9.49321,35,-24.6186,-11.2747,0.050523,26.3929,-2.77366,-158.919,27.0775,-2.71213,-155.393,0.0837689,1,2,0,1247
1,-25.8805,-11.6641,9.08362,-25.849,-11.0415,-0.0123798,28.3875,-2.71817,-155.739,28.1084,-2.7379,-156.87,0.151509,1,2,0,1453
1,-26.7552,-11.6637,18.7262,-26.7903,-10.8125,-0.0599652,29.187,-2.73049,-156.446,28.89,-2.75799,-158.021,0.112266,1,2,0,1659
1,-28.0092,-8.98751,35,-27.9078,-10.496,-0.115813,29.4158,-2.83109,-162.21,29.8163,-2.78186,-159.389,0.342437,1,2,0,1870
1,-28.8839,-8.48182,35,-28.836,-10.1891,-0.166614,30.1035,-2.85597,-163.635,30.5832,-2.80194,-160.539,0.129381,1,2,0,2095
1,-30.1379,-11.5052,35,-30.149,-9.68464,-0.242611,32.2593,-2.77692,-159.106,31.6663,-2.83078,-162.192,0.0140769,1,2,0,2329
1,-31.0126,-10.9995,35,-31.0706,-9.27172,-0.298344,32.9055,-2.80076,-160.471,32.4245,-2.8516,-163.384,0.161379,1,2,0,2566
1,-32.3634,-8.585,35,-32.3716,-8.59957,-0.396883,33.4827,-2.8823,-165.143,33.4944,-2.88194,-165.123,0.0582523,1,2,0,2806
1,-33.2381,-8.08,35,-33.2424,-8.08674,-0.466986,34.2061,-2.90312,-166.337,34.2118,-2.90296,-166.327,0.0120217,1,2,0,3019
